type,node_id,parent_id,planet_id,depth,size,x,y,z,r,g,b,image_id
node,0_node_2286,0_node_2285.0_grp_129,0,2,6,-1.673658013343811,9.08326244354248,1.6594152450561523,0.25882352941176473,0.30980392156862746,0.19215686274509805,
node,0_node_2287,0_node_2285.0_grp_129,0,2,11,-2.107419013977051,9.143431663513184,1.6864053010940552,0.2901960784313726,0.30196078431372547,0.22745098039215686,
node,0_node_2288,0_node_2287,0,3,6,-2.430924654006958,8.995319366455078,1.826682448387146,0.3137254901960784,0.32941176470588235,0.25882352941176473,
node,0_node_2289,0_node_2287,0,3,24,-1.3326431512832642,9.13107967376709,1.6925853490829468,0.3058823529411765,0.3058823529411765,0.24705882352941178,
node,0_node_2290,0_node_2289,0,4,13,-1.0920906066894531,9.192846298217773,1.8548744916915894,0.3254901960784314,0.3058823529411765,0.25098039215686274,
node,0_node_2291,0_node_2289,0,4,8,-1.6077972650527954,9.034165382385254,1.463497281074524,0.3254901960784314,0.3333333333333333,0.2784313725490196,
node,0_node_2292,0_node_2291.0_grp_133,0,2,12,-1.993287205696106,9.194046974182129,1.9070223569869995,0.36470588235294116,0.396078431372549,0.27058823529411763,
node,0_node_2293,0_node_2291.0_grp_133,0,2,5,-1.8997268676757812,9.683473587036133,1.6507879495620728,0.3176470588235294,0.38823529411764707,0.19215686274509805,
node,0_node_2294,0_node_2290.0_grp_131,0,2,7,-1.1094180345535278,9.029400825500488,1.856277346611023,0.13333333333333333,0.13725490196078433,0.12156862745098039,
node,0_node_2295,0_node_2290.0_grp_131,0,2,6,-1.1232521533966064,9.217076301574707,1.727265477180481,0.4,0.2980392156862745,0.2196078431372549,
node,0_node_2296,0_node_2292.0_grp_135,0,2,5,-1.6026241779327393,9.136690139770508,1.4259731769561768,0.3215686274509804,0.3176470588235294,0.27058823529411763,
node,0_node_2297,0_node_2292.0_grp_135,0,2,27,-2.3866899013519287,9.361458778381348,1.6279085874557495,0.3803921568627451,0.41568627450980394,0.27450980392156865,
node,0_node_2298,0_node_2297,0,3,22,-2.413041353225708,9.354329109191895,1.5945781469345093,0.396078431372549,0.43137254901960786,0.2901960784313726,
node,0_node_2299,0_node_2297,0,3,6,-2.2192447185516357,9.44116497039795,1.6772724390029907,0.3254901960784314,0.3607843137254902,0.25098039215686274,
node,0_node_2300,0_node_2299,0,4,18,-1.8561753034591675,8.985800743103027,1.4897253513336182,0.32941176470588235,0.3411764705882353,0.25882352941176473,
node,0_node_2301,0_node_2299,0,4,26,-1.8719817399978638,9.162174224853516,1.1271744966506958,0.3843137254901961,0.40784313725490196,0.2901960784313726,
node,0_node_2302,0_node_2300,0,5,15,-1.8252426385879517,9.002001762390137,1.467714786529541,0.33725490196078434,0.3411764705882353,0.2549019607843137,
node,0_node_2303,0_node_2300,0,5,27,-1.9002985954284668,8.84669017791748,1.7101877927780151,0.2901960784313726,0.30196078431372547,0.23529411764705882,
node,0_node_2304,0_node_2301,0,5,16,-1.975236177444458,9.066591262817383,0.9131128191947937,0.3686274509803922,0.4,0.30196078431372547,
node,0_node_2305,0_node_2301,0,5,17,-2.201427698135376,9.00826644897461,1.739708423614502,0.3843137254901961,0.39215686274509803,0.25098039215686274,
node,0_node_2306,0_node_2303,0,6,5,-2.0782642364501953,8.92153549194336,1.6658236980438232,0.34509803921568627,0.35294117647058826,0.21568627450980393,
node,0_node_2307,0_node_2303,0,6,30,-1.8247097730636597,8.799440383911133,1.7349086999893188,0.24705882352941178,0.27058823529411763,0.2196078431372549,
node,0_node_2263.0_grp_95,planet_0,0,1,54,-2.0416619777679443,9.356520652770996,1.681139588356018,0.3215686274509804,0.3568627450980392,0.24705882352941178,
node,0_node_2309,0_node_2305.0_grp_144,0,2,12,-1.6152623891830444,9.265129089355469,1.3653535842895508,0.33725490196078434,0.3607843137254902,0.23921568627450981,
node,0_node_2310,0_node_2309,0,3,6,-1.7184637784957886,9.1109037399292,1.0589922666549683,0.3803921568627451,0.403921568627451,0.28627450980392155,
node,0_node_2311,0_node_2309,0,3,17,-1.8007426261901855,9.189169883728027,1.8145480155944824,0.2980392156862745,0.3254901960784314,0.2196078431372549,
node,0_node_2312,0_node_2311,0,4,19,-1.3931431770324707,9.088676452636719,1.3588383197784424,0.40784313725490196,0.40784313725490196,0.3254901960784314,
node,0_node_2313,0_node_2311,0,4,22,-1.9686862230300903,9.258332252502441,1.972066879272461,0.29411764705882354,0.34509803921568627,0.20392156862745098,
